ts,ts,min,max,mean,delta_t,integ,rmsd,doors,cabine
2018-01-23 00:15:00,2018-01-23 00:15:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-23 00:20:00,2018-01-23 00:20:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,1.0
2018-01-23 00:25:00,2018-01-23 00:25:00,22.6,22.8,22.700000000000003,0.0,4.539999999999985,0.1999999999999993,1.0,1.0
2018-01-23 00:30:00,2018-01-23 00:30:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-23 00:40:00,2018-01-23 00:40:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-23 01:35:00,2018-01-23 01:35:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-23 01:55:00,2018-01-23 01:55:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-23 02:05:00,2018-01-23 02:05:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-23 02:25:00,2018-01-23 02:25:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-23 02:35:00,2018-01-23 02:35:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-23 02:45:00,2018-01-23 02:45:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-23 02:50:00,2018-01-23 02:50:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-23 02:55:00,2018-01-23 02:55:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-23 03:00:00,2018-01-23 03:00:00,22.4,22.5,22.46666666666667,0.0,2.2450000000000316,0.10000000000000142,0.6666666666666666,0.0
2018-01-23 03:05:00,2018-01-23 03:05:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-23 03:15:00,2018-01-23 03:15:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-23 03:30:00,2018-01-23 03:30:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-23 03:35:00,2018-01-23 03:35:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-23 03:45:00,2018-01-23 03:45:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:00:00,2018-01-23 04:00:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:05:00,2018-01-23 04:05:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:10:00,2018-01-23 04:10:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:20:00,2018-01-23 04:20:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:25:00,2018-01-23 04:25:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:30:00,2018-01-23 04:30:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:35:00,2018-01-23 04:35:00,23.0,23.1,23.05,0.0,2.305000000000033,0.10000000000000142,0.0,0.0
2018-01-23 04:40:00,2018-01-23 04:40:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:45:00,2018-01-23 04:45:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:50:00,2018-01-23 04:50:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:55:00,2018-01-23 04:55:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-23 05:05:00,2018-01-23 05:05:00,23.2,23.5,23.36,0.0,7.005000000000017,0.3000000000000007,0.0,0.0
2018-01-23 05:10:00,2018-01-23 05:10:00,23.3,23.5,23.366666666666664,0.0,4.679999999999983,0.1999999999999993,1.0,1.0
2018-01-23 05:15:00,2018-01-23 05:15:00,23.1,23.2,23.133333333333336,0.0,2.3149999999999507,0.09999999999999787,1.0,1.0
2018-01-23 05:20:00,2018-01-23 05:20:00,22.9,23.1,22.96666666666667,0.0,4.600000000000065,0.20000000000000284,1.0,0.0
2018-01-23 05:25:00,2018-01-23 05:25:00,22.8,23.0,22.9,0.0,4.579999999999983,0.1999999999999993,1.0,0.0
2018-01-23 05:30:00,2018-01-23 05:30:00,23.1,23.2,23.133333333333336,0.0,2.3149999999999507,0.09999999999999787,1.0,1.0
2018-01-23 05:35:00,2018-01-23 05:35:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,1.0,1.0
2018-01-23 05:40:00,2018-01-23 05:40:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,1.0,1.0
2018-01-23 05:45:00,2018-01-23 05:45:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-23 06:00:00,2018-01-23 06:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-23 07:35:00,2018-01-23 07:35:00,22.1,22.3,22.200000000000003,0.0,4.439999999999985,0.1999999999999993,1.0,0.0
2018-01-23 07:40:00,2018-01-23 07:40:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,1.0,0.0
2018-01-23 07:45:00,2018-01-23 07:45:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-23 08:10:00,2018-01-23 08:10:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,1.0
2018-01-23 08:55:00,2018-01-23 08:55:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-23 09:15:00,2018-01-23 09:15:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-23 09:20:00,2018-01-23 09:20:00,22.1,22.3,22.200000000000003,0.0,4.439999999999985,0.1999999999999993,1.0,0.0
2018-01-23 09:25:00,2018-01-23 09:25:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-23 09:30:00,2018-01-23 09:30:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-23 09:50:00,2018-01-23 09:50:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,1.0,0.0
2018-01-23 10:00:00,2018-01-23 10:00:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-23 10:25:00,2018-01-23 10:25:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-23 10:35:00,2018-01-23 10:35:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-23 10:40:00,2018-01-23 10:40:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-23 10:45:00,2018-01-23 10:45:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,0.0
2018-01-23 10:50:00,2018-01-23 10:50:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,0.0
2018-01-23 10:55:00,2018-01-23 10:55:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-23 11:00:00,2018-01-23 11:00:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,0.0
2018-01-23 11:15:00,2018-01-23 11:15:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,1.0,0.0
2018-01-23 11:20:00,2018-01-23 11:20:00,22.5,22.7,22.6,0.0,4.5199999999999845,0.1999999999999993,1.0,0.0
2018-01-23 11:25:00,2018-01-23 11:25:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-23 11:30:00,2018-01-23 11:30:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-23 11:35:00,2018-01-23 11:35:00,22.1,22.1,22.1,0.0,0.0,0.0,1.0,0.0
2018-01-23 11:40:00,2018-01-23 11:40:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0
2018-01-23 12:25:00,2018-01-23 12:25:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,0.0
2018-01-23 13:05:00,2018-01-23 13:05:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0
2018-01-23 13:40:00,2018-01-23 13:40:00,22.1,22.1,22.1,0.0,0.0,0.0,1.0,0.0
2018-01-23 14:50:00,2018-01-23 14:50:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-23 15:35:00,2018-01-23 15:35:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-23 16:10:00,2018-01-23 16:10:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-23 16:45:00,2018-01-23 16:45:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-23 16:55:00,2018-01-23 16:55:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-23 19:00:00,2018-01-23 19:00:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,1.0,0.0
2018-01-23 19:10:00,2018-01-23 19:10:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,0.0
2018-01-23 19:15:00,2018-01-23 19:15:00,22.5,22.6,22.566666666666666,0.0,2.2550000000000323,0.10000000000000142,0.6666666666666666,0.0
2018-01-23 19:20:00,2018-01-23 19:20:00,22.7,22.8,22.766666666666666,0.0,2.2750000000000323,0.10000000000000142,0.0,0.0
2018-01-23 19:25:00,2018-01-23 19:25:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-23 19:30:00,2018-01-23 19:30:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-23 19:35:00,2018-01-23 19:35:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,1.0
2018-01-23 19:45:00,2018-01-23 19:45:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,1.0
2018-01-23 20:05:00,2018-01-23 20:05:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-23 20:10:00,2018-01-23 20:10:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-23 20:15:00,2018-01-23 20:15:00,22.4,22.7,22.53333333333333,0.0,6.765000000000015,0.3000000000000007,0.0,0.0
2018-01-23 20:20:00,2018-01-23 20:20:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0,0.0
2018-01-23 20:25:00,2018-01-23 20:25:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-23 20:30:00,2018-01-23 20:30:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-23 20:35:00,2018-01-23 20:35:00,22.4,22.6,22.53333333333333,0.0,4.500000000000064,0.20000000000000284,0.0,0.0
2018-01-23 20:40:00,2018-01-23 20:40:00,22.6,22.8,22.700000000000003,0.0,4.539999999999985,0.1999999999999993,0.0,0.0
2018-01-23 20:45:00,2018-01-23 20:45:00,22.5,22.8,22.633333333333336,0.0,6.795000000000017,0.3000000000000007,0.0,0.0
2018-01-23 20:50:00,2018-01-23 20:50:00,22.7,22.9,22.799999999999997,0.0,4.559999999999984,0.1999999999999993,0.0,0.0
2018-01-23 21:00:00,2018-01-23 21:00:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-23 21:10:00,2018-01-23 21:10:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 21:20:00,2018-01-23 21:20:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-23 21:35:00,2018-01-23 21:35:00,23.1,23.2,23.15,0.0,2.3149999999999507,0.09999999999999787,0.0,0.0
2018-01-23 21:40:00,2018-01-23 21:40:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 21:45:00,2018-01-23 21:45:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0,0.0
2018-01-23 21:50:00,2018-01-23 21:50:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0,1.0
2018-01-23 21:55:00,2018-01-23 21:55:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,1.0
2018-01-23 22:10:00,2018-01-23 22:10:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,1.0
2018-01-23 22:15:00,2018-01-23 22:15:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,0.0,0.0
2018-01-23 22:20:00,2018-01-23 22:20:00,22.2,22.3,22.233333333333334,0.0,2.2250000000000316,0.10000000000000142,0.0,1.0
2018-01-23 22:25:00,2018-01-23 22:25:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,0.0,0.0
2018-01-23 22:30:00,2018-01-23 22:30:00,22.5,22.7,22.6,0.0,4.5199999999999845,0.1999999999999993,0.0,0.0
2018-01-23 22:35:00,2018-01-23 22:35:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.5,0.0
2018-01-23 22:40:00,2018-01-23 22:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-23 22:45:00,2018-01-23 22:45:00,22.7,22.9,22.799999999999997,0.0,4.559999999999984,0.1999999999999993,1.0,1.0
2018-01-23 22:50:00,2018-01-23 22:50:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,1.0,1.0
2018-01-23 23:05:00,2018-01-23 23:05:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-23 23:15:00,2018-01-23 23:15:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,1.0
2018-01-23 23:40:00,2018-01-23 23:40:00,22.1,22.2,22.15,0.0,2.214999999999953,0.09999999999999787,1.0,0.0
2018-01-23 23:45:00,2018-01-23 23:45:00,22.3,22.3,22.3,1.2000000000000028,0.0,0.0,0.6666666666666666,0.0
2018-01-23 23:50:00,2018-01-23 23:50:00,22.4,22.6,22.5,0.0,4.500000000000064,0.20000000000000284,0.0,0.0
2018-01-23 23:55:00,2018-01-23 23:55:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0,0.0
2018-01-24 00:00:00,2018-01-24 00:00:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-24 00:05:00,2018-01-24 00:05:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0
2018-01-24 00:20:00,2018-01-24 00:20:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-24 00:40:00,2018-01-24 00:40:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,0.0
2018-01-24 00:45:00,2018-01-24 00:45:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0,0.0
2018-01-24 00:55:00,2018-01-24 00:55:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-24 01:00:00,2018-01-24 01:00:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0
2018-01-24 01:35:00,2018-01-24 01:35:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-24 01:55:00,2018-01-24 01:55:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,1.0
2018-01-24 03:05:00,2018-01-24 03:05:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0,0.0
2018-01-24 03:10:00,2018-01-24 03:10:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 03:15:00,2018-01-24 03:15:00,23.0,23.2,23.1,0.0,4.619999999999984,0.1999999999999993,0.0,1.0
2018-01-24 03:45:00,2018-01-24 03:45:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0
2018-01-24 04:00:00,2018-01-24 04:00:00,22.9,23.0,22.95,0.0,2.2950000000000323,0.10000000000000142,0.0,0.0
2018-01-24 04:05:00,2018-01-24 04:05:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-24 04:35:00,2018-01-24 04:35:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0,1.0
2018-01-24 07:00:00,2018-01-24 07:00:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0,0.0
2018-01-24 07:10:00,2018-01-24 07:10:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-24 07:15:00,2018-01-24 07:15:00,23.1,23.2,23.175,0.0,2.3149999999999507,0.09999999999999787,1.0,1.0
2018-01-24 07:20:00,2018-01-24 07:20:00,23.0,23.2,23.1,0.0,4.619999999999984,0.1999999999999993,1.0,0.0
2018-01-24 07:25:00,2018-01-24 07:25:00,23.0,23.2,23.1,0.0,4.619999999999984,0.1999999999999993,1.0,0.0
2018-01-24 07:30:00,2018-01-24 07:30:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,1.0
2018-01-24 07:40:00,2018-01-24 07:40:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0,1.0
2018-01-24 07:50:00,2018-01-24 07:50:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,1.0
2018-01-24 08:15:00,2018-01-24 08:15:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0,1.0
2018-01-24 08:50:00,2018-01-24 08:50:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-24 09:05:00,2018-01-24 09:05:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-24 09:10:00,2018-01-24 09:10:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,0.0
2018-01-24 09:25:00,2018-01-24 09:25:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-24 09:45:00,2018-01-24 09:45:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0,0.0
2018-01-24 10:00:00,2018-01-24 10:00:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,0.0
2018-01-24 10:15:00,2018-01-24 10:15:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0,0.0
2018-01-24 10:20:00,2018-01-24 10:20:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 10:25:00,2018-01-24 10:25:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 10:30:00,2018-01-24 10:30:00,23.7,23.7,23.7,0.0,0.0,0.0,1.0,0.0
2018-01-24 10:45:00,2018-01-24 10:45:00,23.8,23.9,23.833333333333332,0.0,2.384999999999949,0.09999999999999787,1.0,0.0
2018-01-24 10:50:00,2018-01-24 10:50:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0,0.0
2018-01-24 10:55:00,2018-01-24 10:55:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 11:00:00,2018-01-24 11:00:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 11:05:00,2018-01-24 11:05:00,23.4,23.5,23.45,0.0,2.345000000000033,0.10000000000000142,1.0,0.0
2018-01-24 11:10:00,2018-01-24 11:10:00,23.0,23.3,23.133333333333336,0.0,6.945000000000017,0.3000000000000007,1.0,0.0
2018-01-24 11:15:00,2018-01-24 11:15:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-24 11:20:00,2018-01-24 11:20:00,22.6,22.8,22.700000000000003,0.0,4.539999999999985,0.1999999999999993,1.0,0.0
2018-01-24 11:25:00,2018-01-24 11:25:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 11:30:00,2018-01-24 11:30:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,0.0
2018-01-24 11:35:00,2018-01-24 11:35:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 11:45:00,2018-01-24 11:45:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 12:15:00,2018-01-24 12:15:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-24 12:35:00,2018-01-24 12:35:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 12:40:00,2018-01-24 12:40:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 13:15:00,2018-01-24 13:15:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 13:25:00,2018-01-24 13:25:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 13:55:00,2018-01-24 13:55:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 14:05:00,2018-01-24 14:05:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 14:20:00,2018-01-24 14:20:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 14:40:00,2018-01-24 14:40:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-24 15:05:00,2018-01-24 15:05:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 15:15:00,2018-01-24 15:15:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 15:50:00,2018-01-24 15:50:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 16:10:00,2018-01-24 16:10:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 16:25:00,2018-01-24 16:25:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,0.0
2018-01-24 16:30:00,2018-01-24 16:30:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 17:30:00,2018-01-24 17:30:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 17:35:00,2018-01-24 17:35:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 17:40:00,2018-01-24 17:40:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 18:00:00,2018-01-24 18:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-24 18:15:00,2018-01-24 18:15:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0,0.0
2018-01-24 18:25:00,2018-01-24 18:25:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,0.0
2018-01-24 18:45:00,2018-01-24 18:45:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,0.0
2018-01-24 19:00:00,2018-01-24 19:00:00,22.5,23.0,22.75,0.0,11.375,0.5,1.0,0.0
2018-01-24 19:05:00,2018-01-24 19:05:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0,0.0
2018-01-24 19:15:00,2018-01-24 19:15:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,0.0
2018-01-24 19:25:00,2018-01-24 19:25:00,23.0,23.1,23.05,0.0,2.305000000000033,0.10000000000000142,1.0,0.0
2018-01-24 19:40:00,2018-01-24 19:40:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0,0.0
2018-01-24 19:45:00,2018-01-24 19:45:00,23.4,23.5,23.45,0.0,2.345000000000033,0.10000000000000142,1.0,0.0
2018-01-24 19:50:00,2018-01-24 19:50:00,23.4,23.6,23.5,0.0,4.700000000000067,0.20000000000000284,1.0,0.0
2018-01-24 19:55:00,2018-01-24 19:55:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,1.0,0.0
2018-01-24 20:00:00,2018-01-24 20:00:00,23.7,23.7,23.7,0.0,0.0,0.0,1.0,0.0
2018-01-24 20:05:00,2018-01-24 20:05:00,23.8,23.9,23.85,0.0,2.384999999999949,0.09999999999999787,1.0,0.0
2018-01-24 20:10:00,2018-01-24 20:10:00,24.0,24.0,24.0,0.0,0.0,0.0,1.0,0.0
2018-01-24 20:15:00,2018-01-24 20:15:00,23.9,24.1,24.03333333333333,0.0,4.800000000000068,0.20000000000000284,1.0,1.0
2018-01-24 20:20:00,2018-01-24 20:20:00,23.8,24.0,23.9,0.0,4.7799999999999825,0.1999999999999993,1.0,1.0
2018-01-24 20:25:00,2018-01-24 20:25:00,23.7,23.7,23.7,0.0,0.0,0.0,1.0,1.0
2018-01-24 20:30:00,2018-01-24 20:30:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0,1.0
2018-01-24 20:35:00,2018-01-24 20:35:00,23.3,23.5,23.4,0.0,4.679999999999983,0.1999999999999993,1.0,0.0
2018-01-24 20:40:00,2018-01-24 20:40:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,0.0
2018-01-24 20:50:00,2018-01-24 20:50:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0,0.0
2018-01-24 21:10:00,2018-01-24 21:10:00,23.1,23.2,23.166666666666668,0.0,2.3149999999999507,0.09999999999999787,1.0,1.0
2018-01-24 21:25:00,2018-01-24 21:25:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-24 21:55:00,2018-01-24 21:55:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-24 22:15:00,2018-01-24 22:15:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,1.0
2018-01-24 22:40:00,2018-01-24 22:40:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0,0.0
2018-01-24 22:50:00,2018-01-24 22:50:00,23.0,23.3,23.166666666666668,0.0,6.945000000000017,0.3000000000000007,1.0,0.0
2018-01-24 22:55:00,2018-01-24 22:55:00,23.3,23.5,23.4,0.0,4.679999999999983,0.1999999999999993,1.0,1.0
2018-01-24 23:00:00,2018-01-24 23:00:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0,1.0
2018-01-24 23:05:00,2018-01-24 23:05:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0,1.0
2018-01-24 23:10:00,2018-01-24 23:10:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0,1.0
2018-01-24 23:25:00,2018-01-24 23:25:00,23.1,23.1,23.100000000000005,0.6000000000000014,0.0,0.0,1.0,1.0
2018-01-24 23:35:00,2018-01-24 23:35:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0,1.0
2018-01-24 23:40:00,2018-01-24 23:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0,1.0
2018-01-24 23:45:00,2018-01-24 23:45:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0,1.0
2018-01-24 23:50:00,2018-01-24 23:50:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0,1.0
2018-01-24 23:55:00,2018-01-24 23:55:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:00:00,2018-01-25 00:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:05:00,2018-01-25 00:05:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:10:00,2018-01-25 00:10:00,22.0,22.1,22.05,0.0,2.2050000000000316,0.10000000000000142,1.0,0.0
2018-01-25 00:15:00,2018-01-25 00:15:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:25:00,2018-01-25 00:25:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:35:00,2018-01-25 00:35:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:45:00,2018-01-25 00:45:00,21.6,21.6,21.6,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:50:00,2018-01-25 00:50:00,21.5,21.5,21.5,0.0,0.0,0.0,1.0,1.0
2018-01-25 00:55:00,2018-01-25 00:55:00,21.5,21.5,21.5,0.0,0.0,0.0,1.0,0.0
2018-01-25 01:00:00,2018-01-25 01:00:00,21.3,21.5,21.4,0.0,4.279999999999984,0.1999999999999993,1.0,0.0
2018-01-25 01:05:00,2018-01-25 01:05:00,21.6,21.8,21.700000000000003,0.0,4.339999999999985,0.1999999999999993,1.0,0.0
2018-01-25 01:10:00,2018-01-25 01:10:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,0.0
